1,1,116,99.28,7.367797801544555
1,2,116,99.83,7.13655407324879
1,3,116,100.2,6.831300510639732
1,4,116,100.66,6.5938753339133855
1,5,116,100.86,6.3389448824092645
1,6,116,101.15,6.0925107196201855
1,7,116,101.48,5.955186178806003
1,8,116,101.75,5.796855643668846
1,9,116,102.09,5.775418127326712
1,10,116,102.45,5.6966674645813935
1,11,116,102.65,5.578412576054847
1,12,116,102.98,5.579507961362607
1,13,116,103.29,5.501689364057799
1,14,116,103.59,5.401262478683646
1,15,116,104.01,5.5331781650386525
1,16,116,104.29,5.422167370148199
1,17,116,104.5,5.301991240195622
1,18,116,104.69,5.184855569128829
1,19,117,104.91,5.243745673358704
1,20,117,105.15,5.149041295486594
1,21,117,105.38,5.128214685305835
1,22,117,105.66,5.107372369942489
1,23,120,105.93,5.193731653141946
1,24,120,106.2,5.1365200655539525
1,25,120,106.42,5.05960432836373
1,26,120,106.59,5.009274227153842
1,27,120,106.71,4.9139977347750765
1,28,120,107.04,4.943968879638011
1,29,120,107.31,4.869395250029418
1,30,120,107.58,4.855861812221902
1,31,120,107.65,4.7850250413623385
1,32,120,107.86,4.731198835838841
1,33,120,108.03,4.632897297991455
1,34,120,108.21,4.57550571251456
1,35,120,108.3,4.522670168666454
1,36,120,108.42,4.468023312745062
1,37,120,108.57,4.374524505185077
1,38,121,108.73,4.55239974456803
1,39,121,108.98,4.449446679933964
1,40,121,109.03,4.384211802743144
1,41,121,109.26,4.379982011862872
1,42,121,109.45,4.337701760801054
1,43,121,109.6,4.240259187808922
1,44,121,109.88,4.2670454377329206
1,45,121,110.04,4.17525176159811
1,46,121,110.27,4.145960672629387
1,47,121,110.39,4.047433405470379
1,48,121,110.5,3.9962103260085007
1,49,121,110.8,4.060153751380418
1,50,124,111.07,4.16879945414612
1,51,124,111.27,4.150830512005226
1,52,124,111.57,4.250383226928799
1,53,124,111.67,4.161038623257835
1,54,124,111.74,4.076589979208819
1,55,124,111.85,3.9984214056767122
1,56,124,112.06,3.997019091292983
1,57,124,112.16,3.994238274557344
1,58,124,112.36,3.9912024465939266
1,59,124,112.43,3.9318821154374737
1,60,124,112.57,3.9549355432819944
1,61,124,112.74,3.9379531164647776
1,62,124,112.89,3.8974091368238923
1,63,124,112.99,3.836283449781913
1,64,124,113.11,3.813572253587666
1,65,124,113.23,3.7681681105134537
1,66,124,113.46,3.8857938621850217
1,67,124,113.62,3.8737135368606093
1,68,124,113.74,3.8863137216949237
1,69,124,114.0,3.9974739498585827
1,70,124,114.2,4.032694665186823
1,71,124,114.32,4.027381032358135
1,72,124,114.53,4.048830732820212
1,73,124,114.73,4.057304175399818
1,74,124,114.95,4.048631144154051
1,75,124,115.12,3.995654204914771
1,76,124,115.32,3.987049743427557
1,77,125,115.54,4.031241631422004
1,78,125,115.76,4.032995227501567
1,79,125,115.96,3.9997979746963077
1,80,125,116.07,3.913857793569271
1,81,125,116.21,3.8199238450287236
1,82,125,116.37,3.746122574534222
1,83,125,116.59,3.698470882498104
1,84,125,116.69,3.597684440488395
1,85,125,116.85,3.5629263877386586
1,86,125,117.04,3.4986866222639783
1,87,125,117.19,3.4544510885568043
1,88,125,117.3,3.376986882420541
1,89,125,117.53,3.36486600510665
1,90,125,117.73,3.3389498137266878
1,91,125,117.91,3.31539110540787
1,92,125,117.98,3.2473143526690067
