1,1,116,99.28,7.367797801544555
1,2,116,99.83,7.13655407324879
1,3,116,100.2,6.831300510639732
1,4,116,100.66,6.5938753339133855
1,5,116,100.86,6.3389448824092645
1,6,116,101.15,6.0925107196201855
1,7,116,101.48,5.955186178806003
1,8,116,101.75,5.8281362129905405
1,9,116,102.04,5.7153346800559435
1,10,116,102.32,5.620812695112287
1,11,116,102.65,5.569351557199165
1,12,116,102.82,5.4427785536285125
1,13,116,103.17,5.438461978066016
1,14,116,103.51,5.385155428573896
1,15,116,103.65,5.267347481887776
1,16,116,103.9,5.145361743818162
1,17,116,104.12,5.085689965407151
1,18,116,104.46,5.107767900883299
1,19,116,104.64,4.998019809904958
1,20,116,104.89,4.945960498480111
1,21,116,105.19,4.943509161342962
1,22,116,105.42,4.882829118658694
1,23,116,105.45,4.854186987862263
1,24,116,105.6,4.718328757370163
1,25,116,105.86,4.677519847012121
1,26,116,106.06,4.600878264862022
1,27,116,106.18,4.526867046040269
1,28,116,106.38,4.444449494946689
1,29,116,106.53,4.3168801865993105
1,30,116,106.72,4.192537863558646
1,31,116,106.89,4.087168885053549
1,32,116,107.13,4.086575707129573
1,33,116,107.27,3.994579660823688
1,34,116,107.39,3.984553509073136
1,35,116,107.52,3.8781438859330146
1,36,116,107.74,3.8471293246268634
1,37,116,107.88,3.761259191689835
1,38,116,108.0,3.676295896027891
1,39,116,108.19,3.606097529731879
1,40,116,108.31,3.506689134620811
1,41,116,108.45,3.462278691465165
1,42,117,108.68,3.44327774310492
1,43,117,108.79,3.3643856659265086
1,44,117,108.91,3.2724593044053787
1,45,117,109.1,3.198800280155551
1,46,117,109.22,3.0963647633109863
1,47,117,109.38,3.0310847476564082
1,48,117,109.49,2.979712547996329
1,49,117,109.59,2.9097363551643456
1,50,117,109.72,2.8535995344528384
1,51,117,109.82,2.7757244936496415
1,52,117,109.89,2.8846336181760566
1,53,125,110.07,3.2574855519575547
1,54,125,110.24,3.111139971006098
1,55,125,110.4,3.097734590948617
1,56,125,110.53,3.0532479808103345
1,57,125,110.61,2.987837297640568
1,58,125,110.72,2.9166190472301694
1,59,125,110.82,2.8404722896523604
1,60,125,110.97,2.904037593323044
1,61,125,111.17,3.021990112893369
1,62,125,111.26,2.9631405670676387
1,63,125,111.36,2.9042636716985344
1,64,125,111.53,2.935175041671566
1,65,125,111.66,2.917103863336783
1,66,125,111.76,2.843102587532189
1,67,125,111.8,2.835560621888384
1,68,125,111.9,2.776161145731765
1,69,125,112.05,2.7866021451135636
1,70,125,112.11,2.784861674384371
1,71,125,112.2,2.7524094128159016
1,72,125,112.31,2.75495879820315
1,73,125,112.4,2.7265992434429074
1,74,125,112.53,2.7171546317661877
1,75,125,112.61,2.6738350621147737
1,76,125,112.67,2.6248809496815344
1,77,125,112.74,2.619352992822847
1,78,125,112.8,2.6246692913372702
1,79,125,112.86,2.597667951813542
1,80,125,113.01,2.64573222188091
1,81,125,113.17,2.8781833496044738
1,82,125,113.22,2.844736411783068
1,83,125,113.35,2.8511029232189915
1,84,125,113.54,2.9794582925714135
1,85,125,113.7,3.160680146724592
1,86,125,113.77,3.129704539577199
1,87,125,113.85,3.1216901663921575
1,88,125,114.01,3.255128044464379
1,89,125,114.09,3.278626837472263
1,90,125,114.2,3.265986323710904
1,91,125,114.23,3.243813069879776
1,92,125,114.29,3.213906022147002
